Date,Hour,Time Block,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
2020-11-17,11,10:30 - 10:45,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63
2020-11-17,11,10:45 - 11:00,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6
2020-11-17,11,10:00 - 10:15,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6,2749.6
2020-11-17,11,10:15 - 10:30,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8,2729.8
2020-11-17,11,10:30 - 10:45,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63,2765.63
2020-11-17,11,10:45 - 11:00,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6,2765.6
2020-11-17,12,11:00 - 11:15,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79
2020-11-17,12,11:15 - 11:30,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55
2020-11-17,12,11:30 - 11:45,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29
2020-11-17,12,11:45 - 12:00,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77
2020-11-17,12,11:00 - 11:15,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79,2765.79
2020-11-17,12,11:15 - 11:30,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55,2765.55
2020-11-17,12,11:30 - 11:45,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29,2765.29
2020-11-17,12,11:45 - 12:00,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77,2765.77
2020-11-17,13,12:00 - 12:15,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13
2020-11-17,13,12:15 - 12:30,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76
2020-11-17,13,12:30 - 12:45,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98
2020-11-17,13,12:45 - 13:00,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36
2020-11-17,13,12:00 - 12:15,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13,2765.13
2020-11-17,13,12:15 - 12:30,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76,2792.76
2020-11-17,13,12:30 - 12:45,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98,2796.98
2020-11-17,13,12:45 - 13:00,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36,2765.36
2020-11-17,14,13:00 - 13:15,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51
2020-11-17,14,13:15 - 13:30,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56
2020-11-17,14,13:30 - 13:45,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04
2020-11-17,14,13:45 - 14:00,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55
2020-11-17,14,13:00 - 13:15,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51,2621.51
2020-11-17,14,13:15 - 13:30,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56,2533.56
2020-11-17,14,13:30 - 13:45,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04,2589.04
2020-11-17,14,13:45 - 14:00,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55,2649.55
2020-11-17,15,14:00 - 14:15,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0
2020-11-17,15,14:15 - 14:30,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33
2020-11-17,15,14:30 - 14:45,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29
2020-11-17,15,14:45 - 15:00,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85
2020-11-17,15,14:00 - 14:15,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700.0
2020-11-17,15,14:15 - 14:30,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33
2020-11-17,15,14:30 - 14:45,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29,2679.29
2020-11-17,15,14:45 - 15:00,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85,2621.85
2020-11-17,16,15:00 - 15:15,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57
2020-11-17,16,15:15 - 15:30,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06
2020-11-17,16,15:30 - 15:45,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41
2020-11-17,16,15:45 - 16:00,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15
2020-11-17,16,15:00 - 15:15,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57,2679.57
2020-11-17,16,15:15 - 15:30,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06,2679.06
2020-11-17,16,15:30 - 15:45,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41,2724.41
2020-11-17,16,15:45 - 16:00,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15,2765.15
2020-11-17,17,16:00 - 16:15,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21
2020-11-17,17,16:15 - 16:30,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46
2020-11-17,17,16:30 - 16:45,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47
2020-11-17,17,16:45 - 17:00,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58
2020-11-17,17,16:00 - 16:15,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21,2797.21
2020-11-17,17,16:15 - 16:30,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46,2925.46
2020-11-17,17,16:30 - 16:45,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47,3000.47
2020-11-17,17,16:45 - 17:00,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58,3049.58
2020-11-17,18,17:00 - 17:15,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94
2020-11-17,18,17:15 - 17:30,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81
2020-11-17,18,17:30 - 17:45,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07
2020-11-17,18,17:45 - 18:00,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08
2020-11-17,18,17:00 - 17:15,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94,3100.94
2020-11-17,18,17:15 - 17:30,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81,3433.81
2020-11-17,18,17:30 - 17:45,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07,3939.07
2020-11-17,18,17:45 - 18:00,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08,4500.08
2020-11-17,19,18:00 - 18:15,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91
2020-11-17,19,18:15 - 18:30,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62
2020-11-17,19,18:30 - 18:45,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94
2020-11-17,19,18:45 - 19:00,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65
2020-11-17,19,18:00 - 18:15,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91,3510.91
2020-11-17,19,18:15 - 18:30,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62,3519.62
2020-11-17,19,18:30 - 18:45,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94,3400.94
2020-11-17,19,18:45 - 19:00,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65,3250.65
2020-11-17,20,19:00 - 19:15,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04
2020-11-17,20,19:15 - 19:30,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76
2020-11-17,20,19:30 - 19:45,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07
2020-11-17,20,19:45 - 20:00,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58
2020-11-17,20,19:00 - 19:15,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04,3249.04
2020-11-17,20,19:15 - 19:30,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76,3100.76
2020-11-17,20,19:30 - 19:45,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07,3379.07
2020-11-17,20,19:45 - 20:00,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58,3100.58
2020-11-17,21,20:00 - 20:15,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72
2020-11-17,21,20:15 - 20:30,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49
2020-11-17,21,20:30 - 20:45,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24
2020-11-17,21,20:45 - 21:00,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27
2020-11-17,21,20:00 - 20:15,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72,3148.72
2020-11-17,21,20:15 - 20:30,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49,3066.49
2020-11-17,21,20:30 - 20:45,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24,3010.24
2020-11-17,21,20:45 - 21:00,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27,2724.27
2020-11-17,22,21:00 - 21:15,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75
2020-11-17,22,21:15 - 21:30,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92
2020-11-17,22,21:30 - 21:45,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11
2020-11-17,22,21:45 - 22:00,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26
2020-11-17,22,21:00 - 21:15,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75,2679.75
2020-11-17,22,21:15 - 21:30,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92,2724.92
2020-11-17,22,21:30 - 21:45,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11
2020-11-17,22,21:45 - 22:00,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26,2699.26
2020-11-17,23,22:00 - 22:15,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58
2020-11-17,23,22:15 - 22:30,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57
2020-11-17,23,22:30 - 22:45,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9
2020-11-17,23,22:45 - 23:00,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83
2020-11-17,23,22:00 - 22:15,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58,2510.58
2020-11-17,23,22:15 - 22:30,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57,2510.57
2020-11-17,23,22:30 - 22:45,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9,2439.9
2020-11-17,23,22:45 - 23:00,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83,2399.83
2020-11-17,24,23:00 - 23:15,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31
2020-11-17,24,23:15 - 23:30,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35
2020-11-17,24,23:30 - 23:45,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39
2020-11-17,24,23:45 - 24:00,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94
2020-11-17,24,23:00 - 23:15,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31
2020-11-17,24,23:15 - 23:30,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35
2020-11-17,24,23:30 - 23:45,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39,2349.39
2020-11-17,24,23:45 - 24:00,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94,2299.94
2020-11-18,1,00:00 - 00:15,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76,2299.76
2020-11-18,1,00:15 - 00:30,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7,2299.7
2020-11-18,1,00:30 - 00:45,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31,2349.31
2020-11-18,1,00:45 - 01:00,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14,2299.14
2020-11-18,2,01:00 - 01:15,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14,2243.14
2020-11-18,2,01:15 - 01:30,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48,2200.48
2020-11-18,2,01:30 - 01:45,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13,2200.13
2020-11-18,2,01:45 - 02:00,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89,2196.89
2020-11-18,3,02:00 - 02:15,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86,2100.86
2020-11-18,3,02:15 - 02:30,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67,2196.67
2020-11-18,3,02:30 - 02:45,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32,2196.32
2020-11-18,3,02:45 - 03:00,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55,2063.55
2020-11-18,4,03:00 - 03:15,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22,2200.22
2020-11-18,4,03:15 - 03:30,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4,2200.4
2020-11-18,4,03:30 - 03:45,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63,2200.63
2020-11-18,4,03:45 - 04:00,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55,2196.55
2020-11-18,5,04:00 - 04:15,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04,2196.04
2020-11-18,5,04:15 - 04:30,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97,2200.97
2020-11-18,5,04:30 - 04:45,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53,2243.53
2020-11-18,5,04:45 - 05:00,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84,2200.84
2020-11-18,6,05:00 - 05:15,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42,2250.42
2020-11-18,6,05:15 - 05:30,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22,2299.22
2020-11-18,6,05:30 - 05:45,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86,2063.86
2020-11-18,6,05:45 - 06:00,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89,1999.89
2020-11-18,7,06:00 - 06:15,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7,2260.7
2020-11-18,7,06:15 - 06:30,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3,2260.3
2020-11-18,7,06:30 - 06:45,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07,2192.07
2020-11-18,7,06:45 - 07:00,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2
2020-11-18,8,07:00 - 07:15,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52,2378.52
2020-11-18,8,07:15 - 07:30,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35,2399.35
2020-11-18,8,07:30 - 07:45,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11,2679.11
2020-11-18,8,07:45 - 08:00,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65,2724.65
2020-11-18,9,08:00 - 08:15,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31,2797.31
2020-11-18,9,08:15 - 08:30,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15,2899.15
2020-11-18,9,08:30 - 08:45,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0,2971.0
2020-11-18,9,08:45 - 09:00,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43,3049.43
2020-11-18,10,09:00 - 09:15,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71,3189.71
2020-11-18,10,09:15 - 09:30,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77,3189.77
2020-11-18,10,09:30 - 09:45,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86,3049.86
2020-11-18,10,09:45 - 10:00,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45,3039.45
2020-11-18,11,10:00 - 10:15,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48,2899.48
2020-11-18,11,10:15 - 10:30,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6,2950.6
2020-11-18,11,10:30 - 10:45,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63,2971.63
2020-11-18,11,10:45 - 11:00,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6,3039.6
2020-11-18,12,11:00 - 11:15,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42,3000.42
2020-11-18,12,11:15 - 11:30,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1,2971.1
